Year,Team1,Team2,Toss_won,Decision,Venue,Time,Ump1,Ump2,Ump3,Ref,Squad1,Squad2,Team_1_A,Team_1_B,Team_1_C,Team_1_D,Team_1_E,Team_2_A,Team_2_B,Team_2_C,Team_2_D,Team_2_E,Form1,Form2,Winner
2016,RCB,RPS,RCB,bowl,"M.Chinnaswamy Stadium, Bengaluru",4:00 PM,Chris Gaffaney,Bruce Oxenford,Nand Kishore,Chinmay Sharma,"['Lokesh Rahul', 'Virat Kohli', 'AB de Villiers', 'Shane Watson', 'Travis Head', 'Sachin Baby', 'Stuart Binny', 'Parvez Rasool', 'Chris Jordan', 'Varun Aaron', 'Yuzvendra Chahal']","['Ajinkya Rahane', 'Usman Khawaja', 'Saurabh Tiwary', 'MS Dhoni', 'Thisara Perera', 'George Bailey', 'Rajat Bhatia', 'Ravichandran Ashwin', 'Ashok Dinda', 'RP Singh', 'Adam Zampa']",0.49230769230769234,0.23076923076923078,0.2692307692307692,0.19230769230769232,0.3076923076923077,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.36363636363636365,0,5,RCB
2016,KXIP,DC,DC,bowl,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Kumar Dharmasena,Nandan,Anil Chaudhary,Roshan Mahanama,"['Murali Vijay', 'Hashim Amla', 'Marcus Stoinis', 'Glenn Maxwell', 'David Miller', 'Wriddhiman Saha', 'Axar Patel', 'Gurkeerat Singh Mann', 'Mohit Sharma', 'Sandeep Sharma', 'KC Cariappa']","['Quinton de Kock', 'Rishabh Pant', 'Sanju Samson', 'Karun Nair', 'Sam Billings', 'Carlos Brathwaite', 'Chris Morris', 'Amit Mishra', 'Mohammed Shami', 'Zaheer Khan', 'Shahbaz Nadeem']",0.47692307692307695,0.2076923076923077,0.27692307692307694,0.2153846153846154,0.2692307692307692,0.4330708661417323,0.2125984251968504,0.2283464566929134,0.14960629921259844,0.29133858267716534,0,0,KXIP
2016,MI,SRH,MI,bowl,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4:00 PM,Chettithody Shamshuddin,Sundaram Ravi,Nitin Menon,Ranjan Madugalle,"['Rohit Sharma', 'Parthiv Patel', 'Ambati Rayudu', 'Jos Buttler', 'Krunal Pandya', 'Kieron Pollard', 'Hardik Pandya', 'Harbhajan Singh', 'Tim Southee', 'Mitchell McClenaghan', 'Jasprit Bumrah']","['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Ashish Nehra', 'Mustafizur Rahman']",0.5766423357664233,0.29927007299270075,0.2846715328467153,0.31386861313868614,0.27007299270072993,0.5272727272727272,0.21818181818181817,0.32727272727272727,0.2727272727272727,0.2727272727272727,10,10,SRH
2016,KKR,GL,GL,bowl,"Eden Gardens, Kolkata",8:00 PM,Marais Erasmus,Rod Tucker,Krishnamachari Bharatan,Javagal Srinath,"['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Shakib Al Hasan', 'Yusuf Pathan', 'Andre Russell', 'Suryakumar Yadav', 'Piyush Chawla', 'Brad Hogg', 'Morne Morkel', 'Umesh Yadav']","['Dwayne Smith', 'Brendon McCullum', 'Aaron Finch', 'Suresh Raina', 'Dinesh Karthik', 'Dwayne Bravo', 'Ravindra Jadeja', 'Praveen Kumar', 'Dhawal Kulkarni', 'Pravin Tambe', 'Shivil Koushik']",0.5234375,0.3046875,0.2265625,0.2109375,0.3203125,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,10,0,GL
2016,KXIP,RCB,KXIP,bowl,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Anil Chaudhary,Kumar Dharmasena,Nandan,Amit Sharma,"['Murali Vijay', 'Marcus Stoinis', 'Hashim Amla', 'Wriddhiman Saha', 'David Miller', 'Farhaan Behardien', 'Axar Patel', 'Anureet Singh', 'Mohit Sharma', 'Sandeep Sharma', 'KC Cariappa']","['Virat Kohli', 'Lokesh Rahul', 'AB de Villiers', 'Shane Watson', 'Travis Head', 'Sachin Baby', 'Stuart Binny', 'Chris Jordan', 'Iqbal Abdulla', 'Varun Aaron', 'Yuzvendra Chahal']",0.48091603053435117,0.20610687022900764,0.2824427480916031,0.22137404580152673,0.26717557251908397,0.4961832061068702,0.2366412213740458,0.26717557251908397,0.19083969465648856,0.31297709923664124,5,5,RCB
2016,RPS,SRH,SRH,bat,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",8:00 PM,Chris Gaffaney,Virender Sharma,Bruce Oxenford,Sunil Chaturvedi,"['Ajinkya Rahane', 'Usman Khawaja', 'Saurabh Tiwary', 'MS Dhoni', 'Thisara Perera', 'George Bailey', 'Rajat Bhatia', 'Ravichandran Ashwin', 'Adam Zampa', 'Ashok Dinda', 'RP Singh']","['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Yuvraj Singh', 'Moises Henriques', 'Deepak Hooda', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Ashish Nehra', 'Mustafizur Rahman']",0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.5357142857142857,0.21428571428571427,0.3392857142857143,0.2857142857142857,0.26785714285714285,0,10,SRH
2016,RCB,MI,MI,bowl,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Anil Dandekar,Chettithody Shamshuddin,Nand Kishore,Ranjan Madugalle,"['Chris Gayle', 'Lokesh Rahul', 'Virat Kohli', 'AB de Villiers', 'Shane Watson', 'Sachin Baby', 'Stuart Binny', 'Sreenath Aravind', 'Chris Jordan', 'Varun Aaron', 'Yuzvendra Chahal']","['Rohit Sharma', 'Parthiv Patel', 'Ambati Rayudu', 'Krunal Pandya', 'Jos Buttler', 'Kieron Pollard', 'Nitish Rana', 'Harbhajan Singh', 'Tim Southee', 'Mitchell McClenaghan', 'Jasprit Bumrah']",0.5,0.23484848484848486,0.2727272727272727,0.19696969696969696,0.3106060606060606,0.572463768115942,0.2971014492753623,0.2826086956521739,0.3115942028985507,0.26811594202898553,10,0,MI
2016,SRH,DC,DC,bowl,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Krishnamachari Bharatan,Marais Erasmus,KN Anantha Padmanabhan,Javagal Srinath,"['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Yuvraj Singh', 'Moises Henriques', 'Deepak Hooda', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Ashish Nehra', 'Mustafizur Rahman']","['Quinton de Kock', 'Mayank Agarwal', 'Sanju Samson', 'Karun Nair', 'Jean-Paul Duminy', 'Rishabh Pant', 'Jayant Yadav', 'Chris Morris', 'Amit Mishra', 'Nathan Coulter-Nile', 'Mohammed Shami']",0.543859649122807,0.22807017543859648,0.3333333333333333,0.2982456140350877,0.2631578947368421,0.4296875,0.2109375,0.2265625,0.1484375,0.2890625,10,0,DC
2016,MI,KXIP,MI,bat,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",8:00 PM,Kumar Dharmasena,Nandan,Anil Chaudhary,Roshan Mahanama,"['Rohit Sharma', 'Unmukt Chand', 'Ambati Rayudu', 'Nitish Rana', 'Kieron Pollard', 'Jos Buttler', 'Krunal Pandya', 'Harbhajan Singh', 'Tim Southee', 'Mitchell McClenaghan', 'Jasprit Bumrah']","['Hashim Amla', 'Murali Vijay', 'Glenn Maxwell', 'David Miller', 'Marcus Stoinis', 'Wriddhiman Saha', 'Gurkeerat Singh Mann', 'Axar Patel', 'Mohit Sharma', 'KC Cariappa', 'Sandeep Sharma']",0.5755395683453237,0.302158273381295,0.2805755395683453,0.30935251798561153,0.2733812949640288,0.4772727272727273,0.20454545454545456,0.2803030303030303,0.2196969696969697,0.26515151515151514,5,0,KXIP
2016,RCB,GL,GL,bowl,"M.Chinnaswamy Stadium, Bengaluru",4:00 PM,Anil Dandekar,Rod Tucker,Chettithody Shamshuddin,Ranjan Madugalle,"['Virat Kohli', 'Chris Gayle', 'AB de Villiers', 'Lokesh Rahul', 'Shane Watson', 'Sachin Baby', 'Stuart Binny', 'Sreenath Aravind', 'Chris Jordan', 'Varun Aaron', 'Yuzvendra Chahal']","['Dwayne Smith', 'Brendon McCullum', 'Ravindra Jadeja', 'Dinesh Karthik', 'Aaron Finch', 'Akshdeep Nath', 'Dwayne Bravo', 'Praveen Kumar', 'Dhawal Kulkarni', 'Pravin Tambe', 'Shivil Koushik']",0.49624060150375937,0.23308270676691728,0.2706766917293233,0.19548872180451127,0.3082706766917293,0.6153846153846154,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.5384615384615384,0,5,RCB
2016,KKR,RPS,RPS,bat,"Eden Gardens, Kolkata",8:00 PM,Chris Gaffaney,Bruce Oxenford,Nand Kishore,Chinmay Sharma,"['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Suryakumar Yadav', 'Shakib Al Hasan', 'Yusuf Pathan', 'Andre Russell', 'Piyush Chawla', 'Morne Morkel', 'Ankit Rajpoot', 'Sunil Narine']","['Ajinkya Rahane', 'Usman Khawaja', 'George Bailey', 'Saurabh Tiwary', 'MS Dhoni', 'Thisara Perera', 'Irfan Pathan', 'Ravichandran Ashwin', 'Adam Zampa', 'Murugan Ashwin', 'Ashok Dinda']",0.5193798449612403,0.3023255813953488,0.2248062015503876,0.20930232558139536,0.3178294573643411,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.3076923076923077,0,0,KKR
2016,KXIP,SRH,KXIP,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",4:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Krishnamachari Bharatan,Manu Nayyar,"['Murali Vijay', 'Hashim Amla', 'Wriddhiman Saha', 'Glenn Maxwell', 'Marcus Stoinis', 'David Miller', 'Gurkeerat Singh Mann', 'Axar Patel', 'Mohit Sharma', 'Sandeep Sharma', 'Anureet Singh']","['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Ben Cutting', 'Naman Ojha', 'Karn Sharma', 'Bhuvneshwar Kumar', 'Ashish Nehra', 'Mustafizur Rahman']",0.48120300751879697,0.20300751879699247,0.2857142857142857,0.21804511278195488,0.2706766917293233,0.5344827586206896,0.22413793103448276,0.3275862068965517,0.29310344827586204,0.25862068965517243,5,0,SRH
2016,MI,DC,DC,bowl,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",8:00 PM,Nitin Menon,Nandan,Anil Chaudhary,Amit Sharma,"['Rohit Sharma', 'Martin Guptill', 'Ambati Rayudu', 'Jos Buttler', 'Krunal Pandya', 'Nitish Rana', 'Kieron Pollard', 'Harbhajan Singh', 'Vinay Kumar', 'Mitchell McClenaghan', 'Jasprit Bumrah']","['Quinton de Kock', 'Mayank Agarwal', 'Karun Nair', 'Sanju Samson', 'Rishabh Pant', 'Jean-Paul Duminy', 'Chris Morris', 'Shahbaz Nadeem', 'Amit Mishra', 'Zaheer Khan', 'Imran Tahir']",0.5714285714285714,0.3,0.2785714285714286,0.30714285714285716,0.2714285714285714,0.43410852713178294,0.21705426356589147,0.2248062015503876,0.14728682170542637,0.29457364341085274,0,5,MI
2016,KKR,RCB,RCB,bowl,"Eden Gardens, Kolkata",8:00 PM,Chris Gaffaney,Nand Kishore,Bruce Oxenford,Chinmay Sharma,"['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Yusuf Pathan', 'Shakib Al Hasan', 'Suryakumar Yadav', 'Andre Russell', 'Piyush Chawla', 'Sunil Narine', 'Ankit Rajpoot', 'Morne Morkel']","['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Shane Watson', 'Lokesh Rahul', 'Sachin Baby', 'Iqbal Abdulla', 'Stuart Binny', 'Chris Jordan', 'Sreenath Aravind', 'Yuzvendra Chahal']",0.5230769230769231,0.3,0.23076923076923078,0.2076923076923077,0.3230769230769231,0.5,0.23134328358208955,0.27611940298507465,0.20149253731343283,0.30597014925373134,5,5,RCB
2016,RPS,DC,RPS,bowl,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",8:00 PM,Nitin Menon,Chettithody Shamshuddin,Kumar Dharmasena,Ranjan Madugalle,"['Ajinkya Rahane', 'Usman Khawaja', 'George Bailey', 'Saurabh Tiwary', 'MS Dhoni', 'Thisara Perera', 'Irfan Pathan', 'Ravichandran Ashwin', 'Adam Zampa', 'Ashok Dinda', 'Deepak Chahar']","['Quinton de Kock', 'Shreyas Iyer', 'Karun Nair', 'Sanju Samson', 'Rishabh Pant', 'Jean-Paul Duminy', 'Chris Morris', 'Nathan Coulter-Nile', 'Amit Mishra', 'Zaheer Khan', 'Mohammed Shami']",0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.4307692307692308,0.2153846153846154,0.2230769230769231,0.14615384615384616,0.2923076923076923,0,0,RPS
2016,RCB,KXIP,KXIP,bowl,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Krishnamachari Bharatan,Manu Nayyar,"['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Shane Watson', 'Lokesh Rahul', 'Sachin Baby', 'Stuart Binny', 'Chris Jordan', 'Varun Aaron', 'Sreenath Aravind', 'Yuzvendra Chahal']","['Hashim Amla', 'Murali Vijay', 'Wriddhiman Saha', 'David Miller', 'Farhaan Behardien', 'Gurkeerat Singh Mann', 'Kyle Abbott', 'Axar Patel', 'Mohit Sharma', 'Sandeep Sharma', 'KC Cariappa']",0.5037037037037037,0.23703703703703705,0.2740740740740741,0.2,0.3111111111111111,0.47761194029850745,0.20149253731343283,0.2835820895522388,0.21641791044776118,0.26865671641791045,10,0,RCB
2016,GL,KKR,GL,bowl,"Green Park, Kanpur",8:00 PM,Anil Chaudhary,Nandan,Anil Dandekar,Roshan Mahanama,"['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Ravindra Jadeja', 'Aaron Finch', 'Dinesh Karthik', 'Dwayne Bravo', 'Eklavya Dwivedi', 'Praveen Kumar', 'Dhawal Kulkarni', 'Shadab Jakati']","['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Yusuf Pathan', 'Suryakumar Yadav', 'Shakib Al Hasan', 'Jason Holder', 'Piyush Chawla', 'Sunil Narine', 'Ankit Rajpoot', 'Morne Morkel']",0.5714285714285714,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.5,0.5190839694656488,0.29770992366412213,0.22900763358778625,0.20610687022900764,0.32061068702290074,0,0,GL
2016,DC,SRH,DC,bowl,"Shaheed Veer Narayan Singh International Stadium, Raipur",8:00 PM,Nand Kishore,Bruce Oxenford,Virender Sharma,Sunil Chaturvedi,"['Quinton de Kock', 'Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Jean-Paul Duminy', 'Carlos Brathwaite', 'Pawan Negi', 'Nathan Coulter-Nile', 'Amit Mishra', 'Jayant Yadav', 'Zaheer Khan']","['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Eoin Morgan', 'Deepak Hooda', 'Naman Ojha', 'Karn Sharma', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Mustafizur Rahman']",0.42748091603053434,0.21374045801526717,0.22137404580152673,0.1450381679389313,0.2900763358778626,0.5423728813559322,0.22033898305084745,0.3389830508474576,0.288135593220339,0.2711864406779661,0,5,DC
2016,RPS,KXIP,KXIP,bat,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4:00 PM,Kumar Dharmasena,Nitin Menon,Chettithody Shamshuddin,Ranjan Madugalle,"['Ajinkya Rahane', 'Usman Khawaja', 'George Bailey', 'Saurabh Tiwary', 'Irfan Pathan', 'MS Dhoni', 'Thisara Perera', 'Ravichandran Ashwin', 'Adam Zampa', 'Ashok Dinda', 'Deepak Chahar']","['Murali Vijay', 'Hashim Amla', 'Wriddhiman Saha', 'David Miller', 'Gurkeerat Singh Mann', 'Axar Patel', 'Farhaan Behardien', 'Kyle Abbott', 'Rishi Dhawan', 'Mohit Sharma', 'Sandeep Sharma']",0.3333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.4740740740740741,0.2,0.2814814814814815,0.21481481481481482,0.26666666666666666,5,0,RPS
2016,GL,MI,GL,bowl,"Green Park, Kanpur",8:00 PM,Anil Kumar Chaudhary,Nandan,Anil Dandekar,Roshan Mahanama,"['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Dinesh Karthik', 'Aaron Finch', 'Ravindra Jadeja', 'Dwayne Bravo', 'Eklavya Dwivedi', 'Praveen Kumar', 'Shadab Jakati', 'Dhawal Kulkarni']","['Rohit Sharma', 'Martin Guptill', 'Krunal Pandya', 'Kieron Pollard', 'Jos Buttler', 'Nitish Rana', 'Hardik Pandya', 'Harbhajan Singh', 'Vinay Kumar', 'Mitchell McClenaghan', 'Jasprit Bumrah']",0.6,0.4,0.26666666666666666,0.13333333333333333,0.5333333333333333,0.574468085106383,0.2978723404255319,0.28368794326241137,0.3120567375886525,0.2695035460992908,5,5,GL
2016,KKR,SRH,SRH,bowl,"Eden Gardens, Kolkata",4:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Krishnamachari Bharatan,Javagal Srinath,"['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Colin Munro', 'Yusuf Pathan', 'Shakib Al Hasan', 'Suryakumar Yadav', 'Jason Holder', 'Sunil Narine', 'Kuldeep Yadav', 'Ankit Rajpoot']","['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Deepak Hooda', 'Yuvraj Singh', 'Moises Henriques', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Karn Sharma', 'Barinder Sran', 'Mustafizur Rahman']",0.5151515151515151,0.29545454545454547,0.22727272727272727,0.20454545454545456,0.3181818181818182,0.5333333333333333,0.21666666666666667,0.3333333333333333,0.2833333333333333,0.26666666666666666,0,0,KKR
2016,DC,RCB,RCB,bowl,"Shaheed Veer Narayan Singh International Stadium, Raipur",8:00 PM,Nand Kishore,Bruce Oxenford,Virender Sharma,Chinmay Sharma,"['Quinton de Kock', 'Rishabh Pant', 'Karun Nair', 'Sanju Samson', 'Sam Billings', 'Carlos Brathwaite', 'Chris Morris', 'Pawan Negi', 'Amit Mishra', 'Jayant Yadav', 'Zaheer Khan']","['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Lokesh Rahul', 'Shane Watson', 'Sachin Baby', 'Stuart Binny', 'Chris Jordan', 'Sreenath Aravind', 'Iqbal Abdulla', 'Yuzvendra Chahal']",0.4318181818181818,0.2196969696969697,0.2196969696969697,0.14393939393939395,0.29545454545454547,0.5073529411764706,0.23529411764705882,0.27941176470588236,0.20588235294117646,0.3088235294117647,5,10,RCB
2016,GL,RCB,RCB,bowl,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Anil Chaudhary,Kumar Dharmasena,Bruce Oxenford,Ranjan Madugalle,"['Aaron Finch', 'Brendon McCullum', 'Suresh Raina', 'Dinesh Karthik', 'Dwayne Smith', 'Ravindra Jadeja', 'Dwayne Bravo', 'Eklavya Dwivedi', 'Praveen Kumar', 'Shadab Jakati', 'Dhawal Kulkarni']","['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Lokesh Rahul', 'Shane Watson', 'Stuart Binny', 'Sachin Baby', 'Chris Jordan', 'Sreenath Aravind', 'Iqbal Abdulla', 'Yuzvendra Chahal']",0.625,0.4375,0.25,0.125,0.5625,0.5109489051094891,0.24087591240875914,0.2773722627737226,0.20437956204379562,0.31386861313868614,10,10,RCB
2016,SRH,KKR,KKR,bowl,"Arun Jaitley Stadium, Delhi",8:00 PM,Marais Erasmus,Chettithody Shamshuddin,Nandan,Roshan Mahanama,"['Shikhar Dhawan', 'David Warner', 'Naman Ojha', 'Yuvraj Singh', 'Moises Henriques', 'Deepak Hooda', 'Ben Cutting', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Mustafizur Rahman']","['Robin Uthappa', 'Gautam Gambhir', 'Colin Munro', 'Manish Pandey', 'Yusuf Pathan', 'Jason Holder', 'Rajagopal Sathish', 'Suryakumar Yadav', 'Sunil Narine', 'Kuldeep Yadav', 'Morne Morkel']",0.5245901639344263,0.21311475409836064,0.32786885245901637,0.2786885245901639,0.26229508196721313,0.518796992481203,0.2932330827067669,0.23308270676691728,0.21052631578947367,0.3157894736842105,0,5,SRH
2016,GL,SRH,SRH,bowl,"Arun Jaitley Stadium, Delhi",8:00 PM,Marais Erasmus,Nandan,Chettithody Shamshuddin,Roshan Mahanama,"['Aaron Finch', 'Brendon McCullum', 'Suresh Raina', 'Dinesh Karthik', 'Dwayne Smith', 'Ravindra Jadeja', 'Dwayne Bravo', 'Eklavya Dwivedi', 'Praveen Kumar', 'Dhawal Kulkarni', 'Shivil Koushik']","['Shikhar Dhawan', 'David Warner', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Naman Ojha', 'Ben Cutting', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Trent Boult']",0.5882352941176471,0.4117647058823529,0.23529411764705882,0.11764705882352941,0.5294117647058824,0.532258064516129,0.20967741935483872,0.3387096774193548,0.2903225806451613,0.25806451612903225,0,5,SRH
2016,RCB,SRH,SRH,bat,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Kumar Dharmasena,Bruce Oxenford,Anil Kumar Chaudhary,Ranjan Madugalle,"['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Lokesh Rahul', 'Shane Watson', 'Stuart Binny', 'Sachin Baby', 'Iqbal Abdulla', 'Chris Jordan', 'Sreenath Aravind', 'Yuzvendra Chahal']","['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Ben Cutting', 'Naman Ojha', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Mustafizur Rahman']",0.5144927536231884,0.2463768115942029,0.2753623188405797,0.2028985507246377,0.3188405797101449,0.5396825396825397,0.2222222222222222,0.3333333333333333,0.2857142857142857,0.2698412698412698,10,10,SRH
2017,SRH,RCB,RCB,bowl,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Anil Dandekar,Nigel Llong,Abhijit Deshmukh,Javagal Srinath,"['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Naman Ojha', 'Ben Cutting', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Rashid Khan', 'Ashish Nehra']","['Chris Gayle', 'Mandeep Singh', 'Shane Watson', 'Kedar Jadhav', 'Travis Head', 'Sachin Baby', 'Stuart Binny', 'Tymal Mills', 'Sreenath Aravind', 'Aniket Choudhary', 'Yuzvendra Chahal']",0.546875,0.234375,0.328125,0.296875,0.265625,0.5107913669064749,0.2446043165467626,0.2733812949640288,0.2014388489208633,0.31654676258992803,10,0,SRH
2017,RPS,MI,RPS,bowl,"Maharashtra Cricket Association Stadium, Pune",8:00 PM,Nand Kishore,Sundaram Ravi,Virender Sharma,Manu Nayyar,"['Ajinkya Rahane', 'Mayank Agarwal', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Ben Stokes', 'Rajat Bhatia', 'Deepak Chahar', 'Adam Zampa', 'Imran Tahir', 'Ashok Dinda']","['Rohit Sharma', 'Parthiv Patel', 'Ambati Rayudu', 'Kieron Pollard', 'Nitish Rana', 'Jos Buttler', 'Hardik Pandya', 'Krunal Pandya', 'Mitchell McClenaghan', 'Tim Southee', 'Jasprit Bumrah']",0.375,0.25,0.1875,0.0625,0.375,0.5704225352112676,0.29577464788732394,0.28169014084507044,0.30985915492957744,0.2676056338028169,10,0,RPS
2017,GL,KKR,KKR,bowl,"Saurashtra Cricket Association Stadium, Rajkot",8:00 PM,Nitin Menon,Nandan,Yeshwant Barde,Vengalil Narayan Kutty,"['Brendon McCullum', 'Dwayne Smith', 'Jason Roy', 'Suresh Raina', 'Aaron Finch', 'Dinesh Karthik', 'Manpreet Gony', 'Praveen Kumar', 'Shadab Jakati', 'Dhawal Kulkarni', 'Shivil Koushik']","['Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Chris Lynn', 'Yusuf Pathan', 'Suryakumar Yadav', 'Chris Woakes', 'Piyush Chawla', 'Kuldeep Yadav', 'Sunil Narine', 'Trent Boult']",0.5555555555555556,0.3888888888888889,0.2222222222222222,0.1111111111111111,0.5,0.5149253731343284,0.291044776119403,0.23134328358208955,0.208955223880597,0.31343283582089554,0,0,KKR
2017,KXIP,RPS,KXIP,bowl,"Holkar Cricket Stadium, Indore",4:00 PM,Anil Kumar Chaudhary,Chettithody Shamshuddin,KN Anantha Padmanabhan,Chinmay Sharma,"['Hashim Amla', 'Manan Vohra', 'Wriddhiman Saha', 'Glenn Maxwell', 'David Miller', 'Marcus Stoinis', 'Axar Patel', 'Swapnil Singh', 'Mohit Sharma', 'Sandeep Sharma', 'T Natarajan']","['Ajinkya Rahane', 'Mayank Agarwal', 'Steven Smith', 'Ben Stokes', 'MS Dhoni', 'Manoj Tiwary', 'Daniel Christian', 'Rajat Bhatia', 'Rahul Chahar', 'Imran Tahir', 'Ashok Dinda']",0.47058823529411764,0.19852941176470587,0.27941176470588236,0.21323529411764705,0.2647058823529412,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.4117647058823529,0,10,KXIP
2017,RCB,DC,RCB,bat,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Sundaram Ravi,Virender Sharma,Nand Kishore,Javagal Srinath,"['Chris Gayle', 'Mandeep Singh', 'Vishnu Vinod', 'Kedar Jadhav', 'Shane Watson', 'Stuart Binny', 'Pawan Negi', 'Iqbal Abdulla', 'Tymal Mills', 'Yuzvendra Chahal', 'Billy Stanlake']","['Sam Billings', 'Aditya Tare', 'Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Carlos Brathwaite', 'Chris Morris', 'Pat Cummins', 'Shahbaz Nadeem', 'Zaheer Khan', 'Amit Mishra']",0.5071428571428571,0.24285714285714285,0.2714285714285714,0.2,0.3142857142857143,0.42857142857142855,0.21804511278195488,0.21804511278195488,0.14285714285714285,0.2932330827067669,0,0,RCB
2017,SRH,GL,SRH,bowl,"Rajiv Gandhi International Stadium, Hyderabad",4:00 PM,Abhijit Deshmukh,Nigel Llong,Anil Dandekar,Manu Nayyar,"['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Naman Ojha', 'Ben Cutting', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Rashid Khan', 'Ashish Nehra']","['Jason Roy', 'Brendon McCullum', 'Suresh Raina', 'Aaron Finch', 'Dinesh Karthik', 'Dwayne Smith', 'Praveen Kumar', 'Tejas Baroka', 'Dhawal Kulkarni', 'Shivil Koushik', 'Basil Thampi']",0.5538461538461539,0.23076923076923078,0.3384615384615385,0.3076923076923077,0.26153846153846155,0.5263157894736842,0.3684210526315789,0.21052631578947367,0.10526315789473684,0.47368421052631576,10,0,SRH
