,Unnamed: 0,Year,Team1,Team2,Toss_won,Decision,Venue,Time,Ump1,Ump2,Ump3,Ref,Squad1,Squad2,Team_1_A,Team_1_B,Team_1_C,Team_1_D,Team_1_E,Team1_F,Team1_G,Team1_H,Team1_I,Team1_J,Team1_K,Team_2_A,Team_2_B,Team_2_C,Team_2_D,Team_2_E,Team2_F,Team2_G,Team2_H,Team2_I,Team2_J,Team2_K,Form1,Form2,Winner,Team_1_Balance,Team_2_Balance,Home
610,610,2017,MI,RCB,0,0,"Wankhede Stadium, Mumbai",4:00 PM,Anil Kumar Chaudhary,Chris Gaffaney,Abhijit Deshmukh,Manu Nayyar,"['Parthiv Patel', 'Jos Buttler', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Krunal Pandya', 'Hardik Pandya', 'Karn Sharma', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']","['Travis Head', 'Virat Kohli', 'AB de Villiers', 'Shane Watson', 'Kedar Jadhav', 'Mandeep Singh', 'Pawan Negi', 'Adam Milne', 'Aniket Choudhary', 'Sreenath Aravind', 'Yuzvendra Chahal']",0.5827814569536424,0.3112582781456953,0.2781456953642384,0.2980132450331126,0.2913907284768212,3.6166147915345066,3.1404820885884868,4.577294050535639,2.3768660256229523,-1.149837581847847,2.111913325616205,0.4932432432432433,0.2364864864864865,0.2635135135135135,0.20270270270270271,0.2972972972972973,1.1489024481906367,0.8158135317813731,4.85948020459537,-1.2286037047504024,2.1664164024618566,-2.7066540831653065,5,0,1,0.9221079917984528,0.9190508689114306,1.0
611,611,2017,RPS,GL,1,1,"Maharashtra Cricket Association Stadium, Pune",8:00 PM,Marais Erasmus,Chettithody Shamshuddin,KN Anantha Padmanabhan,Chinmay Sharma,"['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Ben Stokes', 'Daniel Christian', 'Washington Sundar', 'Jaydev Unadkat', 'Shardul Thakur', 'Imran Tahir']","['Ishan Kishan', 'Brendon McCullum', 'Suresh Raina', 'Aaron Finch', 'Dwayne Smith', 'Dinesh Karthik', 'Ravindra Jadeja', 'James Faulkner', 'Ankit Soni', 'Pradeep Sangwan', 'Basil Thampi']",0.44,0.24,0.24,0.16,0.32,1.3708353152475048,0.5147912799546015,3.4890594920934075,-2.244259288582677,0.7603128072504062,-1.1691701359956357,0.4814814814814815,0.3703703703703704,0.14814814814814814,0.07407407407407407,0.4444444444444444,3.679142534387976,3.2723362624755414,6.642531629098272,0.5907022442096888,0.018989882145462992,1.5631817688378054,5,0,1,0.9245945147602108,0.8470625013514688,1.0
612,612,2017,DC,SRH,1,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Yeshwant Barde,Nitin Menon,Nandan,Andy Pycroft,"['Sanju Samson', 'Shreyas Iyer', 'Karun Nair', 'Angelo Mathews', 'Rishabh Pant', 'Chris Morris', 'Corey Anderson', 'Jayant Yadav', 'Kagiso Rabada', 'Amit Mishra', 'Mohammed Shami']","['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Naman Ojha', 'Rashid Khan', 'Bhuvneshwar Kumar', 'Siddarth Kaul', 'Mohammed Siraj']",0.4184397163120567,0.2127659574468085,0.2127659574468085,0.14893617021276595,0.2765957446808511,1.072780467869277,1.5262343864888872,1.2459254244750348,-2.0804573534616297,2.2161295095960822,-3.0039479406326266,0.5616438356164384,0.2328767123287671,0.3424657534246575,0.3287671232876712,0.2465753424657534,1.5166747233782931,1.7811984181663567,4.8463260030894695,-1.0063171673568343,0.8702813352351201,-1.785036705512507,0,10,1,0.9299428360284214,0.9472127415428904,1.0
613,613,2017,KKR,RPS,0,1,"Eden Gardens, Kolkata",8:00 PM,KN Anantha Padmanabhan,Nand Kishore,Sundaram Ravi,Javagal Srinath,"['Sunil Narine', 'Gautam Gambhir', 'Manish Pandey', 'Yusuf Pathan', 'Suryakumar Yadav', 'Sheldon Jackson', 'Colin de Grandhomme', 'Chris Woakes', 'Nathan Coulter-Nile', 'Kuldeep Yadav', 'Umesh Yadav']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'Ben Stokes', 'MS Dhoni', 'Daniel Christian', 'Washington Sundar', 'Jaydev Unadkat', 'Shardul Thakur', 'Imran Tahir']",0.5277777777777778,0.2986111111111111,0.2361111111111111,0.2083333333333333,0.3263888888888889,3.262126958418807,3.2329232733754294,1.6002054101371768,-1.6018524767794955,0.4745129101504988,-2.9164473827588435,0.4615384615384616,0.2692307692307692,0.2307692307692308,0.15384615384615385,0.3461538461538461,1.3708353152475048,0.5147912799546015,3.4890594920934075,-2.244259288582677,0.7603128072504062,-1.1691701359956357,0,10,0,0.9029891392136092,0.9096689324025355,1.0
614,614,2017,DC,GL,1,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Marais Erasmus,Nitin Menon,Nandan,Manu Nayyar,"['Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Shreyas Iyer', 'Marlon Samuels', 'Corey Anderson', 'Pat Cummins', 'Kagiso Rabada', 'Shahbaz Nadeem', 'Amit Mishra', 'Mohammed Shami']","['Ishan Kishan', 'Brendon McCullum', 'Suresh Raina', 'Aaron Finch', 'Dwayne Smith', 'Dinesh Karthik', 'Ravindra Jadeja', 'James Faulkner', 'Pradeep Sangwan', 'Basil Thampi', 'Ankit Soni']",0.4225352112676056,0.2183098591549296,0.2112676056338028,0.14788732394366194,0.28169014084507044,-2.240831838711771,-1.7819675974748608,0.3089521593194081,-1.5035063445207053,1.8533045172773248,-1.0614022757345152,0.4642857142857143,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.42857142857142855,3.679142534387976,3.2723362624755414,6.642531629098272,0.5907022442096888,0.018989882145462992,1.5631817688378054,5,0,1,0.9273432865994788,0.8569833963775835,1.0
615,615,2017,RCB,KXIP,1,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Chris Gaffaney,Chettithody Shamshuddin,Anil Dandekar,Vengalil Narayan Kutty,"['Chris Gayle', 'Virat Kohli', 'Mandeep Singh', 'AB de Villiers', 'Kedar Jadhav', 'Shane Watson', 'Pawan Negi', 'Samuel Badree', 'Sreenath Aravind', 'Aniket Choudhary', 'Yuzvendra Chahal']","['Martin Guptill', 'Hashim Amla', 'Manan Vohra', 'Shaun Marsh', 'Glenn Maxwell', 'Wriddhiman Saha', 'Axar Patel', 'Mohit Sharma', 'Varun Aaron', 'Sandeep Sharma', 'T Natarajan']",0.4899328859060403,0.2348993288590604,0.26174496644295303,0.20134228187919465,0.2953020134228188,3.2361652706737787,2.3646534687253817,6.91052105459016,-0.6818556969934196,0.434322443834708,-2.2907177391465177,0.4689655172413793,0.2,0.27586206896551724,0.206896551724138,0.2689655172413793,3.6994721447954233,3.5473389392113166,5.6406884959521655,-2.8545675945133366,4.049048938860194,-0.471467257541475,0,5,0,0.92008931076468,0.9336252591907952,1.0
616,616,2017,SRH,RPS,1,1,"Rajiv Gandhi International Stadium, Hyderabad",4:00 PM,KN Anantha Padmanabhan,Anil Kumar Chaudhary,Marais Erasmus,Chinmay Sharma,"['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Yuvraj Singh', 'Moises Henriques', 'Naman Ojha', 'Rashid Khan', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Siddarth Kaul', 'Ashish Nehra']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Ben Stokes', 'Daniel Christian', 'Washington Sundar', 'Jaydev Unadkat', 'Shardul Thakur', 'Imran Tahir']",0.5540540540540541,0.2297297297297297,0.33783783783783783,0.32432432432432434,0.2432432432432433,0.8903011368867904,0.96753399569928,5.995705445234313,-2.9022575932970964,2.350142183001112,-4.2325136765621005,0.4814814814814815,0.2962962962962963,0.2222222222222222,0.14814814814814814,0.3703703703703704,1.3708353152475048,0.5147912799546015,3.4890594920934075,-2.244259288582677,0.7603128072504062,-1.1691701359956357,0,10,0,0.9485927117605676,0.8948393168143698,1.0
617,617,2017,DC,MI,1,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Nitin Menon,Nandan,Yeshwant Barde,Manu Nayyar,"['Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Shreyas Iyer', 'Marlon Samuels', 'Corey Anderson', 'Pat Cummins', 'Kagiso Rabada', 'Zaheer Khan', 'Amit Mishra', 'Mohammed Shami']","['Parthiv Patel', 'Lendl Simmons', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']",0.42657342657342656,0.22377622377622367,0.2097902097902098,0.14685314685314685,0.2867132867132867,-1.5990897333527792,-1.5078770715226308,0.3764763927897222,-2.2019762716430082,2.98134795752338,-2.487172611957765,0.5855263157894737,0.3092105263157895,0.28289473684210525,0.2960526315789473,0.2960526315789473,3.9755750022858454,3.2055338968564784,4.677489703141389,1.6064379496758392,0.07577435473844506,0.5287587805029399,10,10,0,0.9247392853378013,0.919619746086378,1.0
618,618,2017,RCB,KKR,0,1,"M.Chinnaswamy Stadium, Bengaluru",4:00 PM,Anil Dandekar,Chris Gaffaney,Chettithody Shamshuddin,Andy Pycroft,"['Mandeep Singh', 'Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Travis Head', 'Kedar Jadhav', 'Pawan Negi', 'Sreenath Aravind', 'Samuel Badree', 'Aniket Choudhary', 'Yuzvendra Chahal']","['Sunil Narine', 'Gautam Gambhir', 'Chris Lynn', 'Manish Pandey', 'Sheldon Jackson', 'Yusuf Pathan', 'Chris Woakes', 'Colin de Grandhomme', 'Ankit Rajpoot', 'Piyush Chawla', 'Umesh Yadav']",0.4866666666666667,0.2333333333333333,0.26,0.2,0.2933333333333333,2.3984841457170107,2.0185437948080733,6.009459459141296,-1.6224359528942265,1.102882235856561,-2.167148349236173,0.5241379310344828,0.296551724137931,0.23448275862068965,0.206896551724138,0.32413793103448274,0.911772212381628,1.3550752080428312,1.8145734291435829,-1.5502421224358405,0.7109911901229073,-2.4930687099063262,0,0,0,0.9211081915723116,0.9042566149775388,1.0
619,619,2017,KXIP,GL,0,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Nand Kishore,Virender Sharma,Sundaram Ravi,Javagal Srinath,"['Hashim Amla', 'Martin Guptill', 'Shaun Marsh', 'Glenn Maxwell', 'Wriddhiman Saha', 'Gurkeerat Singh Mann', 'Axar Patel', 'Mohit Sharma', 'Varun Aaron', 'Sandeep Sharma', 'T Natarajan']","['Dwayne Smith', 'Ishan Kishan', 'Suresh Raina', 'Dinesh Karthik', 'Aaron Finch', 'Ravindra Jadeja', 'James Faulkner', 'Dhawal Kulkarni', 'Pradeep Sangwan', 'Basil Thampi', 'Ankit Soni']",0.4726027397260274,0.19863013698630136,0.2808219178082192,0.2123287671232877,0.2671232876712329,3.1814655388753663,3.0929424572356714,5.316458792938311,-1.8363530999344064,3.0731652644114167,0.19225246358642198,0.4482758620689655,0.3448275862068966,0.13793103448275862,0.06896551724137931,0.4137931034482759,2.6748251756044907,2.8092992526740743,4.66337948063406,1.7440198998701781,-0.7807103242212182,1.3688268185380612,10,0,0,0.9345010384843616,0.8659948323565497,1.0
620,620,2017,SRH,MI,0,0,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Anil Kumar Chaudhary,Chinmay Sharma,"['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Mohammad Nabi', 'Vijay Shankar', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Rashid Khan', 'Siddarth Kaul', 'Mohammed Siraj']","['Lendl Simmons', 'Parthiv Patel', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']",0.5466666666666666,0.22666666666666666,0.3333333333333333,0.32,0.24,1.4366084660241392,1.1726638044734217,4.708877348421903,-1.404607017816958,2.5012932622393294,-2.61282082749288,0.5882352941176471,0.3071895424836601,0.2875816993464052,0.3006535947712418,0.29411764705882354,3.9755750022858454,3.2055338968564784,4.677489703141389,1.6064379496758392,0.07577435473844506,0.5287587805029399,0,10,1,0.9499197441694742,0.9206243168654564,1.0
621,621,2017,KXIP,KKR,0,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Nand Kishore,Sundaram Ravi,Virender Sharma,Javagal Srinath,"['Manan Vohra', 'Martin Guptill', 'Shaun Marsh', 'Glenn Maxwell', 'Wriddhiman Saha', 'Axar Patel', 'Rahul Tewatia', 'Matt Henry', 'Mohit Sharma', 'Sandeep Sharma', 'Swapnil Singh']","['Sunil Narine', 'Chris Lynn', 'Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Yusuf Pathan', 'Colin de Grandhomme', 'Chris Woakes', 'Umesh Yadav', 'Kuldeep Yadav', 'Ankit Rajpoot']",0.4693877551020408,0.19727891156462585,0.2789115646258503,0.2108843537414966,0.2653061224489796,4.188803884823241,4.326472138773188,6.099010940498498,-3.1858856701575906,3.5494044826777387,-1.733417950915127,0.5273972602739726,0.3013698630136986,0.2328767123287671,0.2054794520547945,0.3287671232876712,2.1679623722496983,2.7049813342964164,3.636600564354334,-2.467652909038586,1.5775413110280398,-2.968091177121208,0,5,1,0.9353598022128036,0.9015578430783658,1.0
622,622,2017,GL,DC,0,1,"Green Park, Kanpur",8:00 PM,Yeshwant Barde,Anil Kumar Chaudhary,Nitin Menon,Krishnamachari Srinivasan,"['Dwayne Smith', 'Ishan Kishan', 'Suresh Raina', 'Dinesh Karthik', 'Aaron Finch', 'Ravindra Jadeja', 'James Faulkner', 'Dhawal Kulkarni', 'Pradeep Sangwan', 'Basil Thampi', 'Ankit Soni']","['Sanju Samson', 'Karun Nair', 'Shreyas Iyer', 'Rishabh Pant', 'Corey Anderson', 'Marlon Samuels', 'Carlos Brathwaite', 'Pat Cummins', 'Amit Mishra', 'Mohammed Shami', 'Zaheer Khan']",0.4666666666666667,0.3666666666666665,0.13333333333333333,0.06666666666666668,0.43333333333333335,2.6748251756044907,2.8092992526740743,4.66337948063406,1.7440198998701781,-0.7807103242212182,1.3688268185380612,0.4236111111111111,0.2222222222222222,0.2083333333333333,0.14583333333333334,0.2847222222222222,0.16171179562084126,-0.22579354250439104,0.5342687583102136,-2.09012165673898,2.456153906213144,-2.4887146569886003,5,0,0,0.8521437889662113,0.9257412659243828,2.0
623,623,2017,MI,KXIP,1,1,"Wankhede Stadium, Mumbai",8:00 PM,Abhijit Deshmukh,Nand Kishore,Virender Sharma,Manu Nayyar,"['Lendl Simmons', 'Parthiv Patel', 'Nitish Rana', 'Rohit Sharma', 'Hardik Pandya', 'Kieron Pollard', 'Karn Sharma', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']","['Manan Vohra', 'Martin Guptill', 'Shaun Marsh', 'Wriddhiman Saha', 'Glenn Maxwell', 'Axar Patel', 'Rahul Tewatia', 'Matt Henry', 'Mohit Sharma', 'Ishant Sharma', 'Sandeep Sharma']",0.5844155844155844,0.3051948051948052,0.2857142857142857,0.2987012987012987,0.2922077922077922,3.9755750022858454,3.2055338968564784,4.677489703141389,1.6064379496758392,0.07577435473844506,0.5287587805029399,0.472972972972973,0.19594594594594594,0.28378378378378377,0.21621621621621626,0.2635135135135135,4.227518148659552,4.619522993191091,8.295222309558081,-4.79180245327749,4.014204055255736,-2.085422212362396,0,5,0,0.9216104472977248,0.9362019828511547,1.0
624,624,2017,DC,RPS,1,0,"Arun Jaitley Stadium, Delhi",8:00 PM,KN Anantha Padmanabhan,Nandan,Chettithody Shamshuddin,Andy Pycroft,"['Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Shreyas Iyer', 'Marlon Samuels', 'Corey Anderson', 'Shahbaz Nadeem', 'Pat Cummins', 'Mohammed Shami', 'Amit Mishra', 'Zaheer Khan']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Ben Stokes', 'MS Dhoni', 'Daniel Christian', 'Manoj Tiwary', 'Washington Sundar', 'Shardul Thakur', 'Jaydev Unadkat', 'Adam Zampa']",0.42758620689655175,0.2275862068965517,0.206896551724138,0.14482758620689656,0.2896551724137931,-2.8208855028948587,-2.797110388655021,-0.4945672042796671,-1.1412707053056683,1.9630636229354104,-1.3838448933915448,0.5,0.2857142857142857,0.25,0.17857142857142858,0.35714285714285715,0.7343727826503498,0.009866832445970421,3.5930892568684496,-2.613113452605788,2.014850020017028,-1.503022196276921,5,10,1,0.9231602530834044,0.9018416519155932,1.0
625,625,2017,GL,SRH,0,1,"Green Park, Kanpur",4:00 PM,Anil Chaudhary,Nitin Menon,Yeshwant Barde,Chinmay Sharma,"['Dwayne Smith', 'Ishan Kishan', 'Suresh Raina', 'Dinesh Karthik', 'Aaron Finch', 'Ravindra Jadeja', 'James Faulkner', 'Pradeep Sangwan', 'Munaf Patel', 'Praveen Kumar', 'Ankit Soni']","['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Deepak Hooda', 'Vijay Shankar', 'Mohammad Nabi', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Rashid Khan', 'Siddarth Kaul', 'Mohammed Siraj']",0.4516129032258064,0.3548387096774194,0.12903225806451613,0.06451612903225806,0.41935483870967744,1.963470623785506,2.1081620602475057,4.4737764338335735,2.0111448082728134,-1.4259357254220313,2.39906586154158,0.5526315789473685,0.2236842105263158,0.34210526315789475,0.3157894736842105,0.25,0.8844834252432823,1.1756338349918027,4.927788160475476,-1.0466420623846542,1.2947242998275168,-1.2239476947800596,0,5,0,0.8608423325883398,0.9454500865364972,2.0
626,626,2017,KKR,MI,1,1,"Eden Gardens, Kolkata",8:00 PM,Nand Kishore,Sundaram Ravi,Virender Sharma,Javagal Srinath,"['Sunil Narine', 'Chris Lynn', 'Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Colin de Grandhomme', 'Yusuf Pathan', 'Umesh Yadav', 'Trent Boult', 'Kuldeep Yadav', 'Ankit Rajpoot']","['Lendl Simmons', 'Rohit Sharma', 'Ambati Rayudu', 'Kieron Pollard', 'Saurabh Tiwary', 'Krunal Pandya', 'Hardik Pandya', 'Karn Sharma', 'Vinay Kumar', 'Tim Southee', 'Mitchell Johnson']",0.5238095238095238,0.2993197278911565,0.2312925170068028,0.20408163265306128,0.32653061224489793,1.1110639458464386,1.3187094748154862,2.8296088890162263,-2.43712120681747,1.8208466725151091,-2.939637942375937,0.5806451612903226,0.3032258064516129,0.2838709677419355,0.2967741935483871,0.2903225806451613,2.5437672826048443,3.467725694460956,5.323240923680003,1.1333056496152187,-1.2043091899461806,2.3040838246720003,0,0,0,0.9028255583186648,0.922578578889806,1.0
627,627,2017,RPS,KXIP,1,1,"Maharashtra Cricket Association Stadium, Pune",4:00 PM,Anil Dandekar,Abhijit Deshmukh,KN Anantha Padmanabhan,Manu Nayyar,"['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'Ben Stokes', 'MS Dhoni', 'Daniel Christian', 'Washington Sundar', 'Shardul Thakur', 'Jaydev Unadkat', 'Adam Zampa']","['Martin Guptill', 'Wriddhiman Saha', 'Glenn Maxwell', 'Shaun Marsh', 'Eoin Morgan', 'Axar Patel', 'Rahul Tewatia', 'Swapnil Singh', 'Mohit Sharma', 'Ishant Sharma', 'Sandeep Sharma']",0.4827586206896552,0.27586206896551724,0.2413793103448276,0.1724137931034483,0.3448275862068966,0.7343727826503498,0.009866832445970421,3.5930892568684496,-2.613113452605788,2.014850020017028,-1.503022196276921,0.4765100671140939,0.19463087248322147,0.2885906040268457,0.2214765100671141,0.26174496644295303,4.527183471146712,4.976822666294591,8.142861235461632,-3.976746421435334,4.0330089283201325,-2.2113816811002303,0,10,1,0.9081788830595316,0.9370279994060184,1.0
628,628,2017,DC,RCB,0,0,"Arun Jaitley Stadium, Delhi",8:00 PM,Nandan,Chettithody Shamshuddin,Yeshwant Barde,Andy Pycroft,"['Sanju Samson', 'Karun Nair', 'Shreyas Iyer', 'Rishabh Pant', 'Marlon Samuels', 'Corey Anderson', 'Pat Cummins', 'Amit Mishra', 'Mohammed Shami', 'Shahbaz Nadeem', 'Zaheer Khan']","['Chris Gayle', 'Virat Kohli', 'Vishnu Vinod', 'Travis Head', 'Kedar Jadhav', 'Shane Watson', 'Sachin Baby', 'Pawan Negi', 'Harshal Patel', 'Avesh Khan', 'Yuzvendra Chahal']",0.4315068493150685,0.2328767123287671,0.2054794520547945,0.1506849315068493,0.2876712328767123,-2.8208855028948587,-2.797110388655021,-0.4945672042796673,-1.1412707053056683,1.9630636229354104,-1.3838448933915448,0.4834437086092716,0.2317880794701987,0.2582781456953642,0.1986754966887417,0.2913907284768212,2.1389985953255466,1.8689031178312359,3.9975897662840505,-0.9638615952501386,-1.3367960793136806,-2.0467770296394465,10,0,0,0.9241684215723333,0.9221079917984526,1.0
629,629,2017,MI,RPS,1,1,"Wankhede Stadium, Mumbai",8:00 PM,Sundaram Ravi,Chettithody Shamshuddin,Nandan,Javagal Srinath,"['Parthiv Patel', 'Lendl Simmons', 'Rohit Sharma', 'Ambati Rayudu', 'Krunal Pandya', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Mitchell McClenaghan', 'Lasith Malinga', 'Jasprit Bumrah']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Daniel Christian', 'Washington Sundar', 'Lockie Ferguson', 'Shardul Thakur', 'Jaydev Unadkat', 'Adam Zampa']",0.5833333333333334,0.3012820512820513,0.28846153846153844,0.3012820512820513,0.28846153846153844,3.7956153972706437,3.4332504125710384,5.733090165698424,1.0620057209576623,-0.038278650845846716,1.3037419994637482,0.5,0.3,0.2333333333333333,0.16666666666666666,0.3666666666666665,0.7343727826503498,0.009866832445970421,3.5930892568684496,-2.613113452605788,2.014850020017028,-1.503022196276921,5,5,0,0.923529140242649,0.8948393168143698,1.0
630,630,2017,SRH,KKR,0,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Anil Kumar Chaudhary,Nitin Menon,Nand Kishore,Manu Nayyar,"['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Yuvraj Singh', 'Vijay Shankar', 'Naman Ojha', 'Chris Jordan', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Rashid Khan', 'Siddarth Kaul']","['Sunil Narine', 'Chris Lynn', 'Gautam Gambhir', 'Robin Uthappa', 'Yusuf Pathan', 'Suryakumar Yadav', 'Ishank Jaggi', 'Piyush Chawla', 'Umesh Yadav', 'Nathan Coulter-Nile', 'Trent Boult']",0.5584415584415584,0.23376623376623376,0.3376623376623377,0.3116883116883117,0.2597402597402597,1.1079731184614716,1.3066522413489021,5.935779469732331,-3.239495035556621,2.430997336271409,-3.513138048783747,0.5202702702702703,0.2972972972972973,0.2297297297297297,0.20270270270270271,0.32432432432432434,1.7402258391607783,1.5175161047985335,1.5112344391117136,-2.3089856831635363,1.433679429775809,-3.505616286630531,10,0,0,0.9409294037595812,0.9040693924549382,2.0
631,631,2017,MI,KKR,1,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Nigel Llong,Chettithody Shamshuddin,Nitin Menon,Chinmay Sharma,"['Lendl Simmons', 'Parthiv Patel', 'Rohit Sharma', 'Ambati Rayudu', 'Kieron Pollard', 'Hardik Pandya', 'Krunal Pandya', 'Karn Sharma', 'Mitchell Johnson', 'Jasprit Bumrah', 'Lasith Malinga']","['Chris Lynn', 'Sunil Narine', 'Gautam Gambhir', 'Robin Uthappa', 'Ishank Jaggi', 'Suryakumar Yadav', 'Colin de Grandhomme', 'Nathan Coulter-Nile', 'Piyush Chawla', 'Umesh Yadav', 'Ankit Rajpoot']",0.5796178343949044,0.29936305732484075,0.28662420382165604,0.29936305732484075,0.28662420382165604,1.7299546426216543,1.8065376207599964,5.271341233052904,1.4753611466042935,-1.0167216385449227,2.441923768258332,0.5234899328859061,0.30201342281879195,0.22818791946308725,0.20134228187919465,0.3288590604026846,1.2077459018105152,1.046228154116997,0.3561367873185367,-2.3638541174997063,2.7289530624100578,-3.731400110125497,0,5,1,0.9244625474926382,0.9014243919223668,2.0
632,632,2017,RPS,MI,0,0,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Nigel Llong,Sundaram Ravi,Anil Kumar Chaudhary,Javagal Srinath,"['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Daniel Christian', 'Washington Sundar', 'Lockie Ferguson', 'Shardul Thakur', 'Jaydev Unadkat', 'Adam Zampa']","['Lendl Simmons', 'Parthiv Patel', 'Ambati Rayudu', 'Rohit Sharma', 'Krunal Pandya', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Mitchell Johnson', 'Jasprit Bumrah', 'Lasith Malinga']",0.5161290322580645,0.2903225806451613,0.25806451612903225,0.1935483870967742,0.3548387096774194,0.7343727826503498,0.009866832445970421,3.5930892568684496,-2.613113452605788,2.014850020017028,-1.503022196276921,0.5822784810126582,0.3037974683544304,0.2848101265822785,0.2974683544303797,0.2911392405063291,1.7299546426216543,1.8065376207599964,5.271341233052904,1.4753611466042935,-1.0167216385449231,2.441923768258332,10,5,0,0.9011727821806068,0.9220859779469748,2.0
633,633,2018,MI,CSK,0,1,"Wankhede Stadium, Mumbai",8:00 PM,Nand Kishore,Chris Gaffaney,Anil Kumar Chaudhary,Sir Richie Richardson,"['Evin Lewis', 'Ishan Kishan', 'Rohit Sharma', 'Hardik Pandya', 'Kieron Pollard', 'Suryakumar Yadav', 'Krunal Pandya', 'Mayank Markande', 'Mitchell McClenaghan', 'Mustafizur Rahman', 'Jasprit Bumrah']","['Shane Watson', 'Ambati Rayudu', 'Suresh Raina', 'Kedar Jadhav', 'MS Dhoni', 'Dwayne Bravo', 'Ravindra Jadeja', 'Harbhajan Singh', 'Deepak Chahar', 'Imran Tahir', 'Mark Wood']",0.5849056603773585,0.3081761006289308,0.2830188679245283,0.3018867924528302,0.2893081761006289,1.6019292598994326,2.4204672013550965,2.3727812647453845,1.9082874919067456,-0.7295484404358682,-0.4129087448722122,0.6015037593984962,0.3233082706766917,0.2857142857142857,0.3458646616541353,0.2631578947368421,2.4468454116664624,3.1768998498170338,3.302694846864933,1.590299669910695,0.35572254008166226,0.9464445120319772,10,0,0,0.9230243351031916,0.9367382841529956,1.0
