Year,Team1,Team2,Toss_won,Decision,Venue,Time,Ump1,Ump2,Ump3,Ref,Squad1,Squad2,Team_1_A,Team_1_B,Team_1_C,Team_1_D,Team_1_E,Team1_F,Team1_G,Team1_H,Team1_I,Team1_J,Team1_K,Team_2_A,Team_2_B,Team_2_C,Team_2_D,Team_2_E,Team2_F,Team2_G,Team2_H,Team2_I,Team2_J,Team2_K,Form1,Form2,Team_1_Balance,Team_2_Balance,Winner
2017,SRH,DC,1,0,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Chris Gaffaney,Nigel Llong,Anil Dandekar,Manu Nayyar,"['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Moises Henriques', 'Yuvraj Singh', 'Naman Ojha', 'Deepak Hooda', 'Rashid Khan', 'Bhuvneshwar Kumar', 'Mohammed Siraj', 'Siddarth Kaul']","['Sanju Samson', 'Sam Billings', 'Karun Nair', 'Shreyas Iyer', 'Rishabh Pant', 'Angelo Mathews', 'Chris Morris', 'Jayant Yadav', 'Pat Cummins', 'Amit Mishra', 'Zaheer Khan']",0.550724638,0.231884058,0.333333333,0.304347826,0.260869565,1.516674723,1.781198418,4.846326003,-1.006317167,0.870281335,-1.785036706,0.430656934,0.218978102,0.218978102,0.153284672,0.284671533,1.350180057,1.518785859,0.908850699,-2.826666061,3.401007968,-4.143286811,5,0,0.941104086,0.925949694,1
2017,KXIP,MI,0,1,"Holkar Cricket Stadium, Indore",8:00 PM,Marais Erasmus,Chettithody Shamshuddin,Anil Kumar Chaudhary,Andy Pycroft,"['Hashim Amla', 'Shaun Marsh', 'Glenn Maxwell', 'Marcus Stoinis', 'Wriddhiman Saha', 'Axar Patel', 'Gurkeerat Singh Mann', 'Swapnil Singh', 'Mohit Sharma', 'Sandeep Sharma', 'Ishant Sharma']","['Parthiv Patel', 'Jos Buttler', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Hardik Pandya', 'Krunal Pandya', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Lasith Malinga', 'Jasprit Bumrah']",0.468085106,0.19858156,0.276595745,0.205673759,0.269503546,5.414121808,5.378536777,8.539552503,-3.05179679,2.698716116,-1.720670039,0.578231293,0.31292517,0.272108844,0.299319728,0.285714286,3.577900528,2.847431234,2.381082681,3.982782809,-1.614637154,2.463917587,0,10,0.933457621,0.925157153,0
2017,KKR,GL,0,1,"Eden Gardens, Kolkata",8:00 PM,Chris Gaffaney,Nitin Menon,Nandan,Vengalil Narayan Kutty,"['Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Shakib Al Hasan', 'Yusuf Pathan', 'Suryakumar Yadav', 'Chris Woakes', 'Nathan Coulter-Nile', 'Sunil Narine', 'Umesh Yadav', 'Kuldeep Yadav']","['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Aaron Finch', 'Dinesh Karthik', 'Ishan Kishan', 'James Faulkner', 'Ravindra Jadeja', 'Praveen Kumar', 'Dhawal Kulkarni', 'Basil Thampi']",0.525179856,0.294964029,0.237410072,0.208633094,0.323741007,4.345563404,4.352366799,3.435854604,-1.956025511,0.812580261,-3.163454299,0.47826087,0.347826087,0.173913043,0.086956522,0.434782609,3.932799654,4.154311123,6.107251377,0.456925069,-0.200454217,0.051872113,10,0,0.904654792,0.858027531,0
2017,RPS,SRH,1,1,"Maharashtra Cricket Association Stadium, Pune",4:00 PM,Anil Dandekar,Abhijit Deshmukh,Nigel Llong,Manu Nayyar,"['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'MS Dhoni', 'Ben Stokes', 'Daniel Christian', 'Manoj Tiwary', 'Washington Sundar', 'Shardul Thakur', 'Imran Tahir', 'Jaydev Unadkat']","['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Moises Henriques', 'Deepak Hooda', 'Naman Ojha', 'Rashid Khan', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Mohammed Siraj', 'Siddarth Kaul']",0.380952381,0.238095238,0.19047619,0.095238095,0.333333333,1.370835315,0.51479128,3.489059492,-2.244259289,0.760312807,-1.169170136,0.557142857,0.242857143,0.328571429,0.314285714,0.257142857,1.555388987,2.074249273,7.042537372,-2.61223395,1.335080908,-2.137040967,5,10,0.921610447,0.942726008,1
2017,MI,DC,0,1,"Wankhede Stadium, Mumbai",8:00 PM,Nand Kishore,Sundaram Ravi,KN Anantha Padmanabhan,Javagal Srinath,"['Parthiv Patel', 'Jos Buttler', 'Nitish Rana', 'Hardik Pandya', 'Rohit Sharma', 'Kieron Pollard', 'Krunal Pandya', 'Mitchell Johnson', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Jasprit Bumrah']","['Aditya Tare', 'Sanju Samson', 'Shreyas Iyer', 'Karun Nair', 'Rishabh Pant', 'Corey Anderson', 'Chris Morris', 'Pat Cummins', 'Amit Mishra', 'Kagiso Rabada', 'Zaheer Khan']",0.581081081,0.317567568,0.27027027,0.297297297,0.290540541,2.646319126,2.093701113,1.696715942,4.548275935,-2.471547543,2.721945222,0.427536232,0.217391304,0.217391304,0.152173913,0.282608696,-0.084735543,-0.191020474,0.720883341,-3.583045835,4.314091078,-4.186827725,10,0,0.922624239,0.926978964,1
2017,GL,KXIP,1,1,"Saurashtra Cricket Association Stadium, Rajkot",4:00 PM,Anil Kumar Chaudhary,Marais Erasmus,Chettithody Shamshuddin,Chinmay Sharma,"['Aaron Finch', 'Brendon McCullum', 'Suresh Raina', 'Dinesh Karthik', 'Dwayne Smith', 'Ravindra Jadeja', 'Akshdeep Nath', 'Andrew Tye', 'Shubham Agarwal', 'Basil Thampi', 'Nathu Singh']","['Hashim Amla', 'Manan Vohra', 'Glenn Maxwell', 'Wriddhiman Saha', 'Shaun Marsh', 'Marcus Stoinis', 'Axar Patel', 'KC Cariappa', 'T Natarajan', 'Mohit Sharma', 'Sandeep Sharma']",0.5,0.375,0.166666667,0.083333333,0.458333333,4.800096196,4.034781234,6.909855449,-1.642535977,1.936810482,-1.20396172,0.464788732,0.197183099,0.274647887,0.204225352,0.267605634,3.994623298,4.302856647,6.154568209,-3.379534009,2.239436423,-1.107811492,5,0,0.840623743,0.934360188,0
2017,KKR,RCB,0,1,"Eden Gardens, Kolkata",8:00 PM,Chris Gaffaney,Nandan,Nitin Menon,Vengalil Narayan Kutty,"['Gautam Gambhir', 'Sunil Narine', 'Robin Uthappa', 'Manish Pandey', 'Yusuf Pathan', 'Suryakumar Yadav', 'Colin de Grandhomme', 'Chris Woakes', 'Nathan Coulter-Nile', 'Umesh Yadav', 'Kuldeep Yadav']","['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Kedar Jadhav', 'Mandeep Singh', 'Stuart Binny', 'Pawan Negi', 'Tymal Mills', 'Sreenath Aravind', 'Samuel Badree', 'Yuzvendra Chahal']",0.521428571,0.292857143,0.235714286,0.207142857,0.321428571,4.064849065,3.979885546,3.428952643,-2.648775587,1.473598602,-3.598147726,0.503448276,0.24137931,0.268965517,0.206896552,0.303448276,3.064204549,2.356664166,6.070411499,0.353967863,-0.627994246,-0.294428426,0,5,0.905946061,0.915813145,1
2017,MI,RPS,1,1,"Wankhede Stadium, Mumbai",8:00 PM,Nand Kishore,Sundaram Ravi,KN Anantha Padmanabhan,Javagal Srinath,"['Parthiv Patel', 'Jos Buttler', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Hardik Pandya', 'Harbhajan Singh', 'Karn Sharma', 'Mitchell McClenaghan', 'Mitchell Johnson', 'Jasprit Bumrah']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'MS Dhoni', 'Ben Stokes', 'Manoj Tiwary', 'Daniel Christian', 'Washington Sundar', 'Shardul Thakur', 'Imran Tahir', 'Jaydev Unadkat']",0.583892617,0.315436242,0.275167785,0.302013423,0.288590604,3.31926333,2.754874618,4.087547058,2.43986827,-0.892905813,0.913257398,0.409090909,0.272727273,0.181818182,0.090909091,0.363636364,1.370835315,0.51479128,3.489059492,-2.244259289,0.760312807,-1.169170136,10,10,0.923618769,0.903716414,0
2017,RPS,KKR,0,1,"Maharashtra Cricket Association Stadium, Pune",8:00 PM,Anil Dandekar,Nigel Llong,Chris Gaffaney,Andy Pycroft,"['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Faf du Plessis', 'MS Dhoni', 'Manoj Tiwary', 'Daniel Christian', 'Washington Sundar', 'Shardul Thakur', 'Imran Tahir', 'Jaydev Unadkat']","['Gautam Gambhir', 'Sunil Narine', 'Robin Uthappa', 'Darren Bravo', 'Manish Pandey', 'Yusuf Pathan', 'Colin de Grandhomme', 'Chris Woakes', 'Piyush Chawla', 'Kuldeep Yadav', 'Umesh Yadav']",0.434782609,0.260869565,0.217391304,0.130434783,0.347826087,1.818626875,1.055533564,4.360135266,-3.221380813,1.700786119,-1.811158097,0.524822695,0.290780142,0.241134752,0.212765957,0.319148936,4.309289294,4.220219252,4.225217147,-1.588059096,0.700463908,-3.762842518,10,5,0.911532893,0.907211738,0
2017,RCB,GL,0,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Anil Kumar Chaudhary,Chettithody Shamshuddin,Marais Erasmus,Chinmay Sharma,"['Chris Gayle', 'Virat Kohli', 'Mandeep Singh', 'AB de Villiers', 'Travis Head', 'Kedar Jadhav', 'Pawan Negi', 'Samuel Badree', 'Sreenath Aravind', 'Yuzvendra Chahal', 'Aniket Choudhary']","['Brendon McCullum', 'Aaron Finch', 'Suresh Raina', 'Dinesh Karthik', 'Ishan Kishan', 'Ravindra Jadeja', 'James Faulkner', 'Andrew Tye', 'Nathu Singh', 'Basil Thampi', 'Ankit Soni']",0.5,0.239726027,0.267123288,0.205479452,0.301369863,2.398484146,2.018543795,6.009459459,-1.622435953,1.102882236,-2.167148349,0.48,0.36,0.16,0.08,0.44,3.907433335,3.879973677,5.611166553,0.811462899,1.330596768,0.729516478,0,0,0.916913305,0.852143789,0
2017,KKR,DC,1,1,"Eden Gardens, Kolkata",4:00 PM,Nigel Llong,Sundaram Ravi,Virender Sharma,Andy Pycroft,"['Sunil Narine', 'Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Yusuf Pathan', 'Sheldon Jackson', 'Colin de Grandhomme', 'Nathan Coulter-Nile', 'Chris Woakes', 'Kuldeep Yadav', 'Umesh Yadav']","['Sanju Samson', 'Shreyas Iyer', 'Karun Nair', 'Ankit Bawne', 'Rishabh Pant', 'Corey Anderson', 'Chris Morris', 'Kagiso Rabada', 'Pat Cummins', 'Amit Mishra', 'Zaheer Khan']",0.528169014,0.295774648,0.23943662,0.211267606,0.323943662,3.06675736,3.100535543,3.801134324,-2.995093452,1.98123349,-3.388913182,0.424460432,0.215827338,0.215827338,0.151079137,0.28057554,0.234738891,0.215050799,1.280076967,-2.56483134,3.326388623,-3.523108004,10,0,0.904451585,0.927987206,1
2017,KXIP,SRH,1,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Nitin Menon,Nandan,Yeshwant Barde,Sunil Chaturvedi,"['Manan Vohra', 'Martin Guptill', 'Shaun Marsh', 'Glenn Maxwell', 'Eoin Morgan', 'Axar Patel', 'Wriddhiman Saha', 'Mohit Sharma', 'Anureet Singh', 'KC Cariappa', 'Ishant Sharma']","['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Naman Ojha', 'Ashish Nehra', 'Rashid Khan', 'Bhuvneshwar Kumar', 'Siddarth Kaul']",0.468531469,0.195804196,0.27972028,0.20979021,0.265734266,3.818914827,4.372478389,5.741735842,-3.638175503,3.729439535,-1.818092327,0.549295775,0.23943662,0.323943662,0.309859155,0.253521127,0.299461832,0.677453172,4.018404888,-0.938375855,0.678773648,-2.491636282,5,0,0.935244732,0.944282504,0
2017,RPS,RCB,0,1,"Maharashtra Cricket Association Stadium, Pune",4:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Chettithody Shamshuddin,Chinmay Sharma,"['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'MS Dhoni', 'Manoj Tiwary', 'Daniel Christian', 'Washington Sundar', 'Deepak Chahar', 'Jaydev Unadkat', 'Lockie Ferguson', 'Imran Tahir']","['Virat Kohli', 'Travis Head', 'AB de Villiers', 'Kedar Jadhav', 'Sachin Baby', 'Stuart Binny', 'Pawan Negi', 'Samuel Badree', 'Adam Milne', 'Sreenath Aravind', 'Yuzvendra Chahal']",0.416666667,0.25,0.208333333,0.125,0.333333333,0.630731522,-0.437142529,2.935976566,-1.703859065,0.763923718,-0.473294788,0.496598639,0.238095238,0.265306122,0.204081633,0.299319728,0.744799412,0.894541681,4.165848206,-1.337383075,0.348284004,-0.832099439,0,0,0.918448501,0.917992371,1
2017,GL,MI,1,0,"Saurashtra Cricket Association Stadium, Rajkot",8:00 PM,Anil Chaudhary,Chris Gaffaney,Nand Kishore,Manu Nayyar,"['Aaron Finch', 'Brendon McCullum', 'Suresh Raina', 'Ishan Kishan', 'Ravindra Jadeja', 'Dinesh Karthik', 'James Faulkner', 'Andrew Tye', 'Irfan Pathan', 'Basil Thampi', 'Ankit Soni']","['Parthiv Patel', 'Jos Buttler', 'Nitish Rana', 'Rohit Sharma', 'Krunal Pandya', 'Kieron Pollard', 'Hardik Pandya', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Lasith Malinga', 'Jasprit Bumrah']",0.5,0.384615385,0.153846154,0.076923077,0.461538462,4.04547804,4.306631846,7.036314054,0.286870127,-0.213634741,1.314462807,0.58,0.313333333,0.273333333,0.3,0.286666667,3.577900528,2.847431234,2.381082681,3.982782809,-1.614637154,2.463917587,5,0,0.836110847,0.924594515,0
2017,KXIP,DC,1,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",4:00 PM,Yeshwant Barde,Nandan,Nitin Menon,Sunil Chaturvedi,"['Martin Guptill', 'Hashim Amla', 'Manan Vohra', 'Shaun Marsh', 'Glenn Maxwell', 'Wriddhiman Saha', 'Axar Patel', 'Mohit Sharma', 'Varun Aaron', 'Sandeep Sharma', 'T Natarajan']","['Sam Billings', 'Sanju Samson', 'Karun Nair', 'Shreyas Iyer', 'Rishabh Pant', 'Corey Anderson', 'Chris Morris', 'Kagiso Rabada', 'Amit Mishra', 'Shahbaz Nadeem', 'Mohammed Shami']",0.465277778,0.194444444,0.277777778,0.208333333,0.263888889,3.699472145,3.547338939,5.640688496,-2.854567595,4.049048939,-0.471467258,0.421428571,0.214285714,0.214285714,0.15,0.278571429,-1.029757547,-0.217963877,0.748018921,-1.974222236,2.287734297,-2.102329941,0,0,0.936111723,0.928974983,1
2017,SRH,KKR,0,1,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Anil Dandekar,Sundaram Ravi,Virender Sharma,Javagal Srinath,"['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Yuvraj Singh', 'Moises Henriques', 'Naman Ojha', 'Bipul Sharma', 'Rashid Khan', 'Bhuvneshwar Kumar', 'Siddarth Kaul', 'Mohammed Siraj']","['Sunil Narine', 'Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Sheldon Jackson', 'Yusuf Pathan', 'Colin de Grandhomme', 'Nathan Coulter-Nile', 'Chris Woakes', 'Kuldeep Yadav', 'Umesh Yadav']",0.555555556,0.236111111,0.333333333,0.319444444,0.25,2.107514028,2.071279242,6.82362656,-2.970198906,2.54164987,-3.5259141,0.531468531,0.300699301,0.237762238,0.20979021,0.328671329,3.06675736,3.100535543,3.801134324,-2.995093452,1.98123349,-3.388913182,5,10,0.94577701,0.901696813,1
2017,MI,RCB,0,0,"Wankhede Stadium, Mumbai",4:00 PM,Anil Kumar Chaudhary,Chris Gaffaney,Abhijit Deshmukh,Manu Nayyar,"['Parthiv Patel', 'Jos Buttler', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Krunal Pandya', 'Hardik Pandya', 'Karn Sharma', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']","['Travis Head', 'Virat Kohli', 'AB de Villiers', 'Shane Watson', 'Kedar Jadhav', 'Mandeep Singh', 'Pawan Negi', 'Adam Milne', 'Aniket Choudhary', 'Sreenath Aravind', 'Yuzvendra Chahal']",0.582781457,0.311258278,0.278145695,0.298013245,0.291390728,3.616614792,3.140482089,4.577294051,2.376866026,-1.149837582,2.111913326,0.493243243,0.236486486,0.263513514,0.202702703,0.297297297,1.148902448,0.815813532,4.859480205,-1.228603705,2.166416402,-2.706654083,5,0,0.922107992,0.919050869,1
2017,RPS,GL,1,1,"Maharashtra Cricket Association Stadium, Pune",8:00 PM,Marais Erasmus,Chettithody Shamshuddin,KN Anantha Padmanabhan,Chinmay Sharma,"['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Ben Stokes', 'Daniel Christian', 'Washington Sundar', 'Jaydev Unadkat', 'Shardul Thakur', 'Imran Tahir']","['Ishan Kishan', 'Brendon McCullum', 'Suresh Raina', 'Aaron Finch', 'Dwayne Smith', 'Dinesh Karthik', 'Ravindra Jadeja', 'James Faulkner', 'Ankit Soni', 'Pradeep Sangwan', 'Basil Thampi']",0.44,0.24,0.24,0.16,0.32,1.370835315,0.51479128,3.489059492,-2.244259289,0.760312807,-1.169170136,0.481481481,0.37037037,0.148148148,0.074074074,0.444444444,3.679142534,3.272336262,6.642531629,0.590702244,0.018989882,1.563181769,5,0,0.924594515,0.847062501,1
2017,DC,SRH,1,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Yeshwant Barde,Nitin Menon,Nandan,Andy Pycroft,"['Sanju Samson', 'Shreyas Iyer', 'Karun Nair', 'Angelo Mathews', 'Rishabh Pant', 'Chris Morris', 'Corey Anderson', 'Jayant Yadav', 'Kagiso Rabada', 'Amit Mishra', 'Mohammed Shami']","['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Naman Ojha', 'Rashid Khan', 'Bhuvneshwar Kumar', 'Siddarth Kaul', 'Mohammed Siraj']",0.418439716,0.212765957,0.212765957,0.14893617,0.276595745,1.072780468,1.526234386,1.245925424,-2.080457353,2.21612951,-3.003947941,0.561643836,0.232876712,0.342465753,0.328767123,0.246575342,1.516674723,1.781198418,4.846326003,-1.006317167,0.870281335,-1.785036706,0,10,0.929942836,0.947212742,1
2017,KKR,RPS,0,1,"Eden Gardens, Kolkata",8:00 PM,KN Anantha Padmanabhan,Nand Kishore,Sundaram Ravi,Javagal Srinath,"['Sunil Narine', 'Gautam Gambhir', 'Manish Pandey', 'Yusuf Pathan', 'Suryakumar Yadav', 'Sheldon Jackson', 'Colin de Grandhomme', 'Chris Woakes', 'Nathan Coulter-Nile', 'Kuldeep Yadav', 'Umesh Yadav']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'Ben Stokes', 'MS Dhoni', 'Daniel Christian', 'Washington Sundar', 'Jaydev Unadkat', 'Shardul Thakur', 'Imran Tahir']",0.527777778,0.298611111,0.236111111,0.208333333,0.326388889,3.262126958,3.232923273,1.60020541,-1.601852477,0.47451291,-2.916447383,0.461538462,0.269230769,0.230769231,0.153846154,0.346153846,1.370835315,0.51479128,3.489059492,-2.244259289,0.760312807,-1.169170136,0,10,0.902989139,0.909668932,0
2017,DC,GL,1,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Marais Erasmus,Nitin Menon,Nandan,Manu Nayyar,"['Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Shreyas Iyer', 'Marlon Samuels', 'Corey Anderson', 'Pat Cummins', 'Kagiso Rabada', 'Shahbaz Nadeem', 'Amit Mishra', 'Mohammed Shami']","['Ishan Kishan', 'Brendon McCullum', 'Suresh Raina', 'Aaron Finch', 'Dwayne Smith', 'Dinesh Karthik', 'Ravindra Jadeja', 'James Faulkner', 'Pradeep Sangwan', 'Basil Thampi', 'Ankit Soni']",0.422535211,0.218309859,0.211267606,0.147887324,0.281690141,-2.240831839,-1.781967597,0.308952159,-1.503506345,1.853304517,-1.061402276,0.464285714,0.357142857,0.142857143,0.071428571,0.428571429,3.679142534,3.272336262,6.642531629,0.590702244,0.018989882,1.563181769,5,0,0.927343287,0.856983396,1
2017,RCB,KXIP,1,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Chris Gaffaney,Chettithody Shamshuddin,Anil Dandekar,Vengalil Narayan Kutty,"['Chris Gayle', 'Virat Kohli', 'Mandeep Singh', 'AB de Villiers', 'Kedar Jadhav', 'Shane Watson', 'Pawan Negi', 'Samuel Badree', 'Sreenath Aravind', 'Aniket Choudhary', 'Yuzvendra Chahal']","['Martin Guptill', 'Hashim Amla', 'Manan Vohra', 'Shaun Marsh', 'Glenn Maxwell', 'Wriddhiman Saha', 'Axar Patel', 'Mohit Sharma', 'Varun Aaron', 'Sandeep Sharma', 'T Natarajan']",0.489932886,0.234899329,0.261744966,0.201342282,0.295302013,3.236165271,2.364653469,6.910521055,-0.681855697,0.434322444,-2.290717739,0.468965517,0.2,0.275862069,0.206896552,0.268965517,3.699472145,3.547338939,5.640688496,-2.854567595,4.049048939,-0.471467258,0,5,0.920089311,0.933625259,0
2017,SRH,RPS,1,1,"Rajiv Gandhi International Stadium, Hyderabad",4:00 PM,KN Anantha Padmanabhan,Anil Kumar Chaudhary,Marais Erasmus,Chinmay Sharma,"['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Yuvraj Singh', 'Moises Henriques', 'Naman Ojha', 'Rashid Khan', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Siddarth Kaul', 'Ashish Nehra']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Ben Stokes', 'Daniel Christian', 'Washington Sundar', 'Jaydev Unadkat', 'Shardul Thakur', 'Imran Tahir']",0.554054054,0.22972973,0.337837838,0.324324324,0.243243243,0.890301137,0.967533996,5.995705445,-2.902257593,2.350142183,-4.232513677,0.481481481,0.296296296,0.222222222,0.148148148,0.37037037,1.370835315,0.51479128,3.489059492,-2.244259289,0.760312807,-1.169170136,0,10,0.948592712,0.894839317,0
2017,DC,MI,1,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Nitin Menon,Nandan,Yeshwant Barde,Manu Nayyar,"['Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Shreyas Iyer', 'Marlon Samuels', 'Corey Anderson', 'Pat Cummins', 'Kagiso Rabada', 'Zaheer Khan', 'Amit Mishra', 'Mohammed Shami']","['Parthiv Patel', 'Lendl Simmons', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']",0.426573427,0.223776224,0.20979021,0.146853147,0.286713287,-1.599089733,-1.507877072,0.376476393,-2.201976272,2.981347958,-2.487172612,0.585526316,0.309210526,0.282894737,0.296052632,0.296052632,3.975575002,3.205533897,4.677489703,1.60643795,0.075774355,0.528758781,10,10,0.924739285,0.919619746,0
2017,RCB,KKR,0,1,"M.Chinnaswamy Stadium, Bengaluru",4:00 PM,Anil Dandekar,Chris Gaffaney,Chettithody Shamshuddin,Andy Pycroft,"['Mandeep Singh', 'Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Travis Head', 'Kedar Jadhav', 'Pawan Negi', 'Sreenath Aravind', 'Samuel Badree', 'Aniket Choudhary', 'Yuzvendra Chahal']","['Sunil Narine', 'Gautam Gambhir', 'Chris Lynn', 'Manish Pandey', 'Sheldon Jackson', 'Yusuf Pathan', 'Chris Woakes', 'Colin de Grandhomme', 'Ankit Rajpoot', 'Piyush Chawla', 'Umesh Yadav']",0.486666667,0.233333333,0.26,0.2,0.293333333,2.398484146,2.018543795,6.009459459,-1.622435953,1.102882236,-2.167148349,0.524137931,0.296551724,0.234482759,0.206896552,0.324137931,0.911772212,1.355075208,1.814573429,-1.550242122,0.71099119,-2.49306871,0,0,0.921108192,0.904256615,0
2017,KXIP,GL,0,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Nand Kishore,Virender Sharma,Sundaram Ravi,Javagal Srinath,"['Hashim Amla', 'Martin Guptill', 'Shaun Marsh', 'Glenn Maxwell', 'Wriddhiman Saha', 'Gurkeerat Singh Mann', 'Axar Patel', 'Mohit Sharma', 'Varun Aaron', 'Sandeep Sharma', 'T Natarajan']","['Dwayne Smith', 'Ishan Kishan', 'Suresh Raina', 'Dinesh Karthik', 'Aaron Finch', 'Ravindra Jadeja', 'James Faulkner', 'Dhawal Kulkarni', 'Pradeep Sangwan', 'Basil Thampi', 'Ankit Soni']",0.47260274,0.198630137,0.280821918,0.212328767,0.267123288,3.181465539,3.092942457,5.316458793,-1.8363531,3.073165264,0.192252464,0.448275862,0.344827586,0.137931034,0.068965517,0.413793103,2.674825176,2.809299253,4.663379481,1.7440199,-0.780710324,1.368826819,10,0,0.934501038,0.865994832,0
2017,SRH,MI,0,0,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Anil Kumar Chaudhary,Chinmay Sharma,"['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Mohammad Nabi', 'Vijay Shankar', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Rashid Khan', 'Siddarth Kaul', 'Mohammed Siraj']","['Lendl Simmons', 'Parthiv Patel', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']",0.546666667,0.226666667,0.333333333,0.32,0.24,1.436608466,1.172663804,4.708877348,-1.404607018,2.501293262,-2.612820827,0.588235294,0.307189542,0.287581699,0.300653595,0.294117647,3.975575002,3.205533897,4.677489703,1.60643795,0.075774355,0.528758781,0,10,0.949919744,0.920624317,1
2017,KXIP,KKR,0,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Nand Kishore,Sundaram Ravi,Virender Sharma,Javagal Srinath,"['Manan Vohra', 'Martin Guptill', 'Shaun Marsh', 'Glenn Maxwell', 'Wriddhiman Saha', 'Axar Patel', 'Rahul Tewatia', 'Matt Henry', 'Mohit Sharma', 'Sandeep Sharma', 'Swapnil Singh']","['Sunil Narine', 'Chris Lynn', 'Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Yusuf Pathan', 'Colin de Grandhomme', 'Chris Woakes', 'Umesh Yadav', 'Kuldeep Yadav', 'Ankit Rajpoot']",0.469387755,0.197278912,0.278911565,0.210884354,0.265306122,4.188803885,4.326472139,6.09901094,-3.18588567,3.549404483,-1.733417951,0.52739726,0.301369863,0.232876712,0.205479452,0.328767123,2.167962372,2.704981334,3.636600564,-2.467652909,1.577541311,-2.968091177,0,5,0.935359802,0.901557843,1
